"region_id","zip_code","state","city","date","median_price","initial_price","pct_change"
84618,"60616","IL","Chicago",2015-10-31,310530.225488436,190847.474697201,62.7112048409981
84618,"60616","IL","Chicago",2015-11-30,313136.0149,190847.474697201,64.0765828297291
84618,"60616","IL","Chicago",2015-12-31,315459.360804064,190847.474697201,65.2939664538771
84618,"60616","IL","Chicago",2016-01-31,318155.313195706,190847.474697201,66.7065879181745
84618,"60616","IL","Chicago",2016-02-29,321144.098765961,190847.474697201,68.2726477127811
84618,"60616","IL","Chicago",2016-03-31,324205.025130347,190847.474697201,69.8765077424946
84618,"60616","IL","Chicago",2016-04-30,327106.056903299,190847.474697201,71.3965864218458
84618,"60616","IL","Chicago",2016-05-31,328339.3834,190847.474697201,72.0428231607168
84618,"60616","IL","Chicago",2016-06-30,328389.647292229,190847.474697201,72.0691603665448
84618,"60616","IL","Chicago",2016-07-31,328456.0336,190847.474697201,72.1039453737223
84618,"60616","IL","Chicago",2016-08-31,328843.759603954,190847.474697201,72.3071055174805
84618,"60616","IL","Chicago",2016-09-30,329222.9957,190847.474697201,72.5058171308502
84618,"60616","IL","Chicago",2016-10-31,329565.546894976,190847.474697201,72.6853066396947
84618,"60616","IL","Chicago",2016-11-30,329820.375654415,190847.474697201,72.8188314661791
84618,"60616","IL","Chicago",2016-12-31,331222.683748956,190847.474697201,73.5536109526595
84618,"60616","IL","Chicago",2017-01-31,332169.416,190847.474697201,74.0496784288186
84618,"60616","IL","Chicago",2017-02-28,333602.262322413,190847.474697201,74.8004592943693
84618,"60616","IL","Chicago",2017-03-31,335370.68307361,190847.474697201,75.7270739923118
84618,"60616","IL","Chicago",2017-04-30,336568.948643367,190847.474697201,76.3549395544095
84618,"60616","IL","Chicago",2017-05-31,337016.283518627,190847.474697201,76.5893334734123
84618,"60616","IL","Chicago",2017-06-30,336527.948161796,190847.474697201,76.3334561778884
84618,"60616","IL","Chicago",2017-07-31,336624.492006761,190847.474697201,76.3840430903522
84618,"60616","IL","Chicago",2017-08-31,336239.118483918,190847.474697201,76.182115596444
84618,"60616","IL","Chicago",2017-09-30,335843.255636337,190847.474697201,75.9746919204383
